Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.8       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 529         |
|    time_elapsed         | 152338      |
|    total_timesteps      | 6612500     |
| train/                  |             |
|    approx_kl            | 0.023191512 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.23        |
|    learning_rate        | 0.0005      |
|    loss                 | 2.54        |
|    n_updates            | 5280        |
|    policy_gradient_loss | 0.0155      |
|    std                  | 0.0546      |
|    value_loss           | 5.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.3       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 530         |
|    time_elapsed         | 152735      |
|    total_timesteps      | 6625000     |
| train/                  |             |
|    approx_kl            | 0.011778597 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.248       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.66        |
|    n_updates            | 5290        |
|    policy_gradient_loss | 0.00919     |
|    std                  | 0.0543      |
|    value_loss           | 5.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.3       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 531         |
|    time_elapsed         | 153140      |
|    total_timesteps      | 6637500     |
| train/                  |             |
|    approx_kl            | 0.022822816 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.246       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.62        |
|    n_updates            | 5300        |
|    policy_gradient_loss | 0.00868     |
|    std                  | 0.0546      |
|    value_loss           | 5.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.9       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 532         |
|    time_elapsed         | 153550      |
|    total_timesteps      | 6650000     |
| train/                  |             |
|    approx_kl            | 0.029728651 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.267       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.69        |
|    n_updates            | 5310        |
|    policy_gradient_loss | 0.0107      |
|    std                  | 0.0548      |
|    value_loss           | 5.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87         |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 533         |
|    time_elapsed         | 153943      |
|    total_timesteps      | 6662500     |
| train/                  |             |
|    approx_kl            | 0.016615225 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.274       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.26        |
|    n_updates            | 5320        |
|    policy_gradient_loss | 0.00571     |
|    std                  | 0.0547      |
|    value_loss           | 5.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.4       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 534         |
|    time_elapsed         | 154357      |
|    total_timesteps      | 6675000     |
| train/                  |             |
|    approx_kl            | 0.009297876 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.49        |
|    explained_variance   | 0.265       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.93        |
|    n_updates            | 5330        |
|    policy_gradient_loss | 0.00631     |
|    std                  | 0.0541      |
|    value_loss           | 5.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.9       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 535         |
|    time_elapsed         | 154763      |
|    total_timesteps      | 6687500     |
| train/                  |             |
|    approx_kl            | 0.033574007 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.5         |
|    explained_variance   | 0.309       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.85        |
|    n_updates            | 5340        |
|    policy_gradient_loss | 0.00698     |
|    std                  | 0.054       |
|    value_loss           | 5.08        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -85.3        |
| time/                   |              |
|    fps                  | 43           |
|    iterations           | 536          |
|    time_elapsed         | 155156       |
|    total_timesteps      | 6700000      |
| train/                  |              |
|    approx_kl            | 0.0073013855 |
|    clip_fraction        | 0.139        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.5          |
|    explained_variance   | 0.305        |
|    learning_rate        | 0.0005       |
|    loss                 | 2.71         |
|    n_updates            | 5350         |
|    policy_gradient_loss | 0.00441      |
|    std                  | 0.0539       |
|    value_loss           | 5.58         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.3       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 537         |
|    time_elapsed         | 155572      |
|    total_timesteps      | 6712500     |
| train/                  |             |
|    approx_kl            | 0.023594167 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.5         |
|    explained_variance   | 0.328       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.88        |
|    n_updates            | 5360        |
|    policy_gradient_loss | 0.00971     |
|    std                  | 0.0537      |
|    value_loss           | 5.7         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.3       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 538         |
|    time_elapsed         | 155981      |
|    total_timesteps      | 6725000     |
| train/                  |             |
|    approx_kl            | 0.034664854 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.51        |
|    explained_variance   | 0.331       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.33        |
|    n_updates            | 5370        |
|    policy_gradient_loss | 0.01        |
|    std                  | 0.0533      |
|    value_loss           | 5.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.8       |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 539         |
|    time_elapsed         | 156373      |
|    total_timesteps      | 6737500     |
| train/                  |             |
|    approx_kl            | 0.018194873 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.52        |
|    explained_variance   | 0.283       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.05        |
|    n_updates            | 5380        |
|    policy_gradient_loss | 0.0125      |
|    std                  | 0.0528      |
|    value_loss           | 5.84        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -88.1      |
| time/                   |            |
|    fps                  | 43         |
|    iterations           | 540        |
|    time_elapsed         | 156788     |
|    total_timesteps      | 6750000    |
| train/                  |            |
|    approx_kl            | 0.03528883 |
|    clip_fraction        | 0.236      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.52       |
|    explained_variance   | 0.287      |
|    learning_rate        | 0.0005     |
|    loss                 | 3.59       |
|    n_updates            | 5390       |
|    policy_gradient_loss | 0.0133     |
|    std                  | 0.0527     |
|    value_loss           | 5.71       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88         |
| time/                   |             |
|    fps                  | 43          |
|    iterations           | 541         |
|    time_elapsed         | 157191      |
|    total_timesteps      | 6762500     |
| train/                  |             |
|    approx_kl            | 0.020553345 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.52        |
|    explained_variance   | 0.277       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.83        |
|    n_updates            | 5400        |
|    policy_gradient_loss | 0.00902     |
|    std                  | 0.0532      |
|    value_loss           | 5.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.5       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 542         |
|    time_elapsed         | 157583      |
|    total_timesteps      | 6775000     |
| train/                  |             |
|    approx_kl            | 0.008206831 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.51        |
|    explained_variance   | 0.268       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.08        |
|    n_updates            | 5410        |
|    policy_gradient_loss | 0.00875     |
|    std                  | 0.0532      |
|    value_loss           | 5.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.9       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 543         |
|    time_elapsed         | 157997      |
|    total_timesteps      | 6787500     |
| train/                  |             |
|    approx_kl            | 0.018443467 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.52        |
|    explained_variance   | 0.313       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.1         |
|    n_updates            | 5420        |
|    policy_gradient_loss | 0.00999     |
|    std                  | 0.0528      |
|    value_loss           | 5.73        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -88        |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 544        |
|    time_elapsed         | 158399     |
|    total_timesteps      | 6800000    |
| train/                  |            |
|    approx_kl            | 0.01321114 |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.52       |
|    explained_variance   | 0.274      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.71       |
|    n_updates            | 5430       |
|    policy_gradient_loss | 0.00593    |
|    std                  | 0.053      |
|    value_loss           | 5.8        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.9       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 545         |
|    time_elapsed         | 158795      |
|    total_timesteps      | 6812500     |
| train/                  |             |
|    approx_kl            | 0.010247296 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.51        |
|    explained_variance   | 0.285       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.77        |
|    n_updates            | 5440        |
|    policy_gradient_loss | 0.00813     |
|    std                  | 0.0531      |
|    value_loss           | 5.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.8       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 546         |
|    time_elapsed         | 159209      |
|    total_timesteps      | 6825000     |
| train/                  |             |
|    approx_kl            | 0.009122739 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.52        |
|    explained_variance   | 0.328       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.75        |
|    n_updates            | 5450        |
|    policy_gradient_loss | 0.00837     |
|    std                  | 0.0525      |
|    value_loss           | 5.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.1       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 547         |
|    time_elapsed         | 159602      |
|    total_timesteps      | 6837500     |
| train/                  |             |
|    approx_kl            | 0.032486565 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.53        |
|    explained_variance   | 0.298       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.7         |
|    n_updates            | 5460        |
|    policy_gradient_loss | 0.01        |
|    std                  | 0.0525      |
|    value_loss           | 5.66        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.3       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 548         |
|    time_elapsed         | 160005      |
|    total_timesteps      | 6850000     |
| train/                  |             |
|    approx_kl            | 0.011541688 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.53        |
|    explained_variance   | 0.291       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.35        |
|    n_updates            | 5470        |
|    policy_gradient_loss | 0.00497     |
|    std                  | 0.0526      |
|    value_loss           | 5.88        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87.5       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 549         |
|    time_elapsed         | 160418      |
|    total_timesteps      | 6862500     |
| train/                  |             |
|    approx_kl            | 0.019324288 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.53        |
|    explained_variance   | 0.295       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.2         |
|    n_updates            | 5480        |
|    policy_gradient_loss | 0.00759     |
|    std                  | 0.0524      |
|    value_loss           | 5.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.4       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 550         |
|    time_elapsed         | 160813      |
|    total_timesteps      | 6875000     |
| train/                  |             |
|    approx_kl            | 0.040326484 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.53        |
|    explained_variance   | 0.263       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.78        |
|    n_updates            | 5490        |
|    policy_gradient_loss | 0.00837     |
|    std                  | 0.0524      |
|    value_loss           | 5.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.5       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 551         |
|    time_elapsed         | 161215      |
|    total_timesteps      | 6887500     |
| train/                  |             |
|    approx_kl            | 0.020781973 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.54        |
|    explained_variance   | 0.313       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.76        |
|    n_updates            | 5500        |
|    policy_gradient_loss | 0.00916     |
|    std                  | 0.0518      |
|    value_loss           | 5.52        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -88.7      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 552        |
|    time_elapsed         | 161607     |
|    total_timesteps      | 6900000    |
| train/                  |            |
|    approx_kl            | 0.01188131 |
|    clip_fraction        | 0.138      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.55       |
|    explained_variance   | 0.304      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.7        |
|    n_updates            | 5510       |
|    policy_gradient_loss | 0.0051     |
|    std                  | 0.0509     |
|    value_loss           | 5.78       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -89.4       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 553         |
|    time_elapsed         | 161981      |
|    total_timesteps      | 6912500     |
| train/                  |             |
|    approx_kl            | 0.012762325 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.57        |
|    explained_variance   | 0.319       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.65        |
|    n_updates            | 5520        |
|    policy_gradient_loss | 0.00935     |
|    std                  | 0.0502      |
|    value_loss           | 5.55        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -86.8      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 554        |
|    time_elapsed         | 162360     |
|    total_timesteps      | 6925000    |
| train/                  |            |
|    approx_kl            | 0.05387355 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.58       |
|    explained_variance   | 0.322      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.95       |
|    n_updates            | 5530       |
|    policy_gradient_loss | 0.0114     |
|    std                  | 0.0499     |
|    value_loss           | 5.8        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -86.1      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 555        |
|    time_elapsed         | 162739     |
|    total_timesteps      | 6937500    |
| train/                  |            |
|    approx_kl            | 0.01058585 |
|    clip_fraction        | 0.204      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.58       |
|    explained_variance   | 0.331      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.55       |
|    n_updates            | 5540       |
|    policy_gradient_loss | 0.00957    |
|    std                  | 0.0495     |
|    value_loss           | 5.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.2       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 556         |
|    time_elapsed         | 163120      |
|    total_timesteps      | 6950000     |
| train/                  |             |
|    approx_kl            | 0.019799707 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.59        |
|    explained_variance   | 0.337       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.02        |
|    n_updates            | 5550        |
|    policy_gradient_loss | 0.00602     |
|    std                  | 0.0493      |
|    value_loss           | 5.69        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -85.6        |
| time/                   |              |
|    fps                  | 42           |
|    iterations           | 557          |
|    time_elapsed         | 163503       |
|    total_timesteps      | 6962500      |
| train/                  |              |
|    approx_kl            | 0.0076332106 |
|    clip_fraction        | 0.221        |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.6          |
|    explained_variance   | 0.302        |
|    learning_rate        | 0.0005       |
|    loss                 | 3.35         |
|    n_updates            | 5560         |
|    policy_gradient_loss | 0.0124       |
|    std                  | 0.0488       |
|    value_loss           | 5.63         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -87.1        |
| time/                   |              |
|    fps                  | 42           |
|    iterations           | 558          |
|    time_elapsed         | 163876       |
|    total_timesteps      | 6975000      |
| train/                  |              |
|    approx_kl            | 0.0128046945 |
|    clip_fraction        | 0.2          |
|    clip_range           | 0.2          |
|    entropy_loss         | 1.6          |
|    explained_variance   | 0.318        |
|    learning_rate        | 0.0005       |
|    loss                 | 2.66         |
|    n_updates            | 5570         |
|    policy_gradient_loss | 0.00918      |
|    std                  | 0.0487       |
|    value_loss           | 5.74         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -87         |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 559         |
|    time_elapsed         | 164259      |
|    total_timesteps      | 6987500     |
| train/                  |             |
|    approx_kl            | 0.010871471 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.61        |
|    explained_variance   | 0.336       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.73        |
|    n_updates            | 5580        |
|    policy_gradient_loss | 0.00661     |
|    std                  | 0.0479      |
|    value_loss           | 5.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.5       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 560         |
|    time_elapsed         | 164641      |
|    total_timesteps      | 7000000     |
| train/                  |             |
|    approx_kl            | 0.023118682 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.62        |
|    explained_variance   | 0.291       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.59        |
|    n_updates            | 5590        |
|    policy_gradient_loss | 0.012       |
|    std                  | 0.0476      |
|    value_loss           | 5.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.8       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 561         |
|    time_elapsed         | 165013      |
|    total_timesteps      | 7012500     |
| train/                  |             |
|    approx_kl            | 0.023472184 |
|    clip_fraction        | 0.298       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.63        |
|    explained_variance   | 0.298       |
|    learning_rate        | 0.0005      |
|    loss                 | 3.03        |
|    n_updates            | 5600        |
|    policy_gradient_loss | 0.0192      |
|    std                  | 0.0476      |
|    value_loss           | 5.44        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -86.3      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 562        |
|    time_elapsed         | 165398     |
|    total_timesteps      | 7025000    |
| train/                  |            |
|    approx_kl            | 0.03902883 |
|    clip_fraction        | 0.224      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.63       |
|    explained_variance   | 0.323      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.88       |
|    n_updates            | 5610       |
|    policy_gradient_loss | 0.0119     |
|    std                  | 0.0474     |
|    value_loss           | 5.67       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.9       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 563         |
|    time_elapsed         | 165776      |
|    total_timesteps      | 7037500     |
| train/                  |             |
|    approx_kl            | 0.019922627 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.277       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.92        |
|    n_updates            | 5620        |
|    policy_gradient_loss | 0.00749     |
|    std                  | 0.0468      |
|    value_loss           | 5.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -85.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 564         |
|    time_elapsed         | 166147      |
|    total_timesteps      | 7050000     |
| train/                  |             |
|    approx_kl            | 0.026592482 |
|    clip_fraction        | 0.289       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.65        |
|    explained_variance   | 0.307       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.88        |
|    n_updates            | 5630        |
|    policy_gradient_loss | 0.0175      |
|    std                  | 0.0466      |
|    value_loss           | 5.2         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -86.3      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 565        |
|    time_elapsed         | 166537     |
|    total_timesteps      | 7062500    |
| train/                  |            |
|    approx_kl            | 0.04232148 |
|    clip_fraction        | 0.285      |
|    clip_range           | 0.2        |
|    entropy_loss         | 1.65       |
|    explained_variance   | 0.278      |
|    learning_rate        | 0.0005     |
|    loss                 | 2.85       |
|    n_updates            | 5640       |
|    policy_gradient_loss | 0.0171     |
|    std                  | 0.0465     |
|    value_loss           | 5.21       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.8       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 566         |
|    time_elapsed         | 166910      |
|    total_timesteps      | 7075000     |
| train/                  |             |
|    approx_kl            | 0.017037274 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.65        |
|    explained_variance   | 0.284       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.71        |
|    n_updates            | 5650        |
|    policy_gradient_loss | 0.0103      |
|    std                  | 0.0466      |
|    value_loss           | 5.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88         |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 567         |
|    time_elapsed         | 167281      |
|    total_timesteps      | 7087500     |
| train/                  |             |
|    approx_kl            | 0.018079687 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.309       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.97        |
|    n_updates            | 5660        |
|    policy_gradient_loss | 0.0103      |
|    std                  | 0.0469      |
|    value_loss           | 5.71        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -89.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 568         |
|    time_elapsed         | 167672      |
|    total_timesteps      | 7100000     |
| train/                  |             |
|    approx_kl            | 0.020159237 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.307       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.65        |
|    n_updates            | 5670        |
|    policy_gradient_loss | 0.00777     |
|    std                  | 0.0471      |
|    value_loss           | 5.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 569         |
|    time_elapsed         | 168043      |
|    total_timesteps      | 7112500     |
| train/                  |             |
|    approx_kl            | 0.018168965 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.31        |
|    learning_rate        | 0.0005      |
|    loss                 | 3.03        |
|    n_updates            | 5680        |
|    policy_gradient_loss | 0.00841     |
|    std                  | 0.0469      |
|    value_loss           | 6.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.6       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 570         |
|    time_elapsed         | 168412      |
|    total_timesteps      | 7125000     |
| train/                  |             |
|    approx_kl            | 0.017410893 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.274       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.66        |
|    n_updates            | 5690        |
|    policy_gradient_loss | 0.0129      |
|    std                  | 0.0469      |
|    value_loss           | 5.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -88.5       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 571         |
|    time_elapsed         | 168800      |
|    total_timesteps      | 7137500     |
| train/                  |             |
|    approx_kl            | 0.024305861 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.302       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.69        |
|    n_updates            | 5700        |
|    policy_gradient_loss | 0.00806     |
|    std                  | 0.047       |
|    value_loss           | 5.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -86.3       |
| time/                   |             |
|    fps                  | 42          |
|    iterations           | 572         |
|    time_elapsed         | 169169      |
|    total_timesteps      | 7150000     |
| train/                  |             |
|    approx_kl            | 0.016261937 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | 1.64        |
|    explained_variance   | 0.308       |
|    learning_rate        | 0.0005      |
|    loss                 | 2.98        |
|    n_updates            | 5710        |
|    policy_gradient_loss | 0.00741     |
|    std                  | 0.047       |
|    value_loss           | 5.79        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -87.5      |
| time/                   |            |
|    fps                  | 42         |
|    iterations           | 573        |
|    time_elapsed         | 169548     |
