Folder dataImp created!
Folder monitor created!
Folder picture created!
Folder train_par created!
Using cpu device
---------------------------------
| rollout/           |          |
|    loss                 | 861           |
|    n_updates            | 4620          |
|    policy_gradient_loss | -1.46e-05     |
|    std                  | 0.997         |
|    value_loss           | 1.74e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 464           |
|    time_elapsed         | 364395        |
|    total_timesteps      | 5800000       |
| train/                  |               |
|    approx_kl            | 4.8300342e-05 |
|    clip_fraction        | 3.2e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.317         |
|    learning_rate        | 0.0001        |
|    loss                 | 884           |
|    n_updates            | 4630          |
|    policy_gradient_loss | -8.34e-05     |
|    std                  | 0.999         |
|    value_loss           | 1.67e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 465           |
|    time_elapsed         | 365279        |
|    total_timesteps      | 5812500       |
| train/                  |               |
|    approx_kl            | 0.00027163018 |
|    clip_fraction        | 3.2e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.385         |
|    learning_rate        | 0.0001        |
|    loss                 | 843           |
|    n_updates            | 4640          |
|    policy_gradient_loss | -0.000109     |
|    std                  | 1             |
|    value_loss           | 1.79e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.47e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 466           |
|    time_elapsed         | 366137        |
|    total_timesteps      | 5825000       |
| train/                  |               |
|    approx_kl            | 2.0795731e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.329         |
|    learning_rate        | 0.0001        |
|    loss                 | 855           |
|    n_updates            | 4650          |
|    policy_gradient_loss | -9.9e-06      |
|    std                  | 1             |
|    value_loss           | 1.81e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.47e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 467           |
|    time_elapsed         | 366991        |
|    total_timesteps      | 5837500       |
| train/                  |               |
|    approx_kl            | 0.00022542707 |
|    clip_fraction        | 9.6e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.283         |
|    learning_rate        | 0.0001        |
|    loss                 | 891           |
|    n_updates            | 4660          |
|    policy_gradient_loss | -9.91e-05     |
|    std                  | 1             |
|    value_loss           | 1.75e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 468           |
|    time_elapsed         | 367842        |
|    total_timesteps      | 5850000       |
| train/                  |               |
|    approx_kl            | 9.8565324e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.297         |
|    learning_rate        | 0.0001        |
|    loss                 | 755           |
|    n_updates            | 4670          |
|    policy_gradient_loss | -1.15e-05     |
|    std                  | 1.01          |
|    value_loss           | 1.59e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 469          |
|    time_elapsed         | 368689       |
|    total_timesteps      | 5862500      |
| train/                  |              |
|    approx_kl            | 0.0004405289 |
|    clip_fraction        | 0.000104     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.297        |
|    learning_rate        | 0.0001       |
|    loss                 | 872          |
|    n_updates            | 4680         |
|    policy_gradient_loss | -0.000129    |
|    std                  | 1            |
|    value_loss           | 1.62e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.47e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 470          |
|    time_elapsed         | 369534       |
|    total_timesteps      | 5875000      |
| train/                  |              |
|    approx_kl            | 0.0009903059 |
|    clip_fraction        | 0.00148      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.314        |
|    learning_rate        | 0.0001       |
|    loss                 | 891          |
|    n_updates            | 4690         |
|    policy_gradient_loss | -0.000478    |
|    std                  | 1.01         |
|    value_loss           | 1.75e+03     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 471           |
|    time_elapsed         | 370380        |
|    total_timesteps      | 5887500       |
| train/                  |               |
|    approx_kl            | 0.00035660074 |
|    clip_fraction        | 0.000392      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.363         |
|    learning_rate        | 0.0001        |
|    loss                 | 938           |
|    n_updates            | 4700          |
|    policy_gradient_loss | -0.000145     |
|    std                  | 1             |
|    value_loss           | 1.74e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.47e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 472           |
|    time_elapsed         | 371231        |
|    total_timesteps      | 5900000       |
| train/                  |               |
|    approx_kl            | 0.00019004746 |
|    clip_fraction        | 1.6e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.281         |
|    learning_rate        | 0.0001        |
|    loss                 | 790           |
|    n_updates            | 4710          |
|    policy_gradient_loss | -0.000204     |
|    std                  | 1             |
|    value_loss           | 1.68e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 473           |
|    time_elapsed         | 372077        |
|    total_timesteps      | 5912500       |
| train/                  |               |
|    approx_kl            | 0.00018369398 |
|    clip_fraction        | 0.000296      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.288         |
|    learning_rate        | 0.0001        |
|    loss                 | 708           |
|    n_updates            | 4720          |
|    policy_gradient_loss | -0.000193     |
|    std                  | 0.998         |
|    value_loss           | 1.58e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 474           |
|    time_elapsed         | 372923        |
|    total_timesteps      | 5925000       |
| train/                  |               |
|    approx_kl            | 8.3900304e-05 |
|    clip_fraction        | 4e-05         |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.307         |
|    learning_rate        | 0.0001        |
|    loss                 | 895           |
|    n_updates            | 4730          |
|    policy_gradient_loss | -6.75e-05     |
|    std                  | 0.998         |
|    value_loss           | 1.7e+03       |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.47e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 475          |
|    time_elapsed         | 373769       |
|    total_timesteps      | 5937500      |
| train/                  |              |
|    approx_kl            | 4.720805e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.363        |
|    learning_rate        | 0.0001       |
|    loss                 | 977          |
|    n_updates            | 4740         |
|    policy_gradient_loss | -8.11e-05    |
|    std                  | 1            |
|    value_loss           | 1.8e+03      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 476           |
|    time_elapsed         | 374616        |
|    total_timesteps      | 5950000       |
| train/                  |               |
|    approx_kl            | 4.5553596e-05 |
|    clip_fraction        | 2.4e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.326         |
|    learning_rate        | 0.0001        |
|    loss                 | 772           |
|    n_updates            | 4750          |
|    policy_gradient_loss | 1.22e-07      |
|    std                  | 1             |
|    value_loss           | 1.72e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 477           |
|    time_elapsed         | 375460        |
|    total_timesteps      | 5962500       |
| train/                  |               |
|    approx_kl            | 7.9423735e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.295         |
|    learning_rate        | 0.0001        |
|    loss                 | 711           |
|    n_updates            | 4760          |
|    policy_gradient_loss | -6.16e-05     |
|    std                  | 1.01          |
|    value_loss           | 1.72e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 478           |
|    time_elapsed         | 376306        |
|    total_timesteps      | 5975000       |
| train/                  |               |
|    approx_kl            | 0.00011237843 |
|    clip_fraction        | 3.2e-05       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.313         |
|    learning_rate        | 0.0001        |
|    loss                 | 821           |
|    n_updates            | 4770          |
|    policy_gradient_loss | -1.81e-05     |
|    std                  | 1             |
|    value_loss           | 1.67e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 479          |
|    time_elapsed         | 377153       |
|    total_timesteps      | 5987500      |
| train/                  |              |
|    approx_kl            | 0.0002694643 |
|    clip_fraction        | 5.6e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.325        |
|    learning_rate        | 0.0001       |
|    loss                 | 925          |
|    n_updates            | 4780         |
|    policy_gradient_loss | -0.000162    |
|    std                  | 1.01         |
|    value_loss           | 1.67e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 480          |
|    time_elapsed         | 378004       |
|    total_timesteps      | 6000000      |
| train/                  |              |
|    approx_kl            | 0.0008393127 |
|    clip_fraction        | 0.00084      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.43        |
|    explained_variance   | 0.363        |
|    learning_rate        | 0.0001       |
|    loss                 | 916          |
|    n_updates            | 4790         |
|    policy_gradient_loss | -0.00035     |
|    std                  | 1.01         |
|    value_loss           | 1.83e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.47e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 481          |
|    time_elapsed         | 378857       |
|    total_timesteps      | 6012500      |
| train/                  |              |
|    approx_kl            | 5.197322e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.334        |
|    learning_rate        | 0.0001       |
|    loss                 | 848          |
|    n_updates            | 4800         |
|    policy_gradient_loss | -8.81e-05    |
|    std                  | 1            |
|    value_loss           | 1.72e+03     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 499        |
|    ep_rew_mean          | -1.47e+03  |
| time/                   |            |
|    fps                  | 15         |
|    iterations           | 482        |
|    time_elapsed         | 379715     |
|    total_timesteps      | 6025000    |
| train/                  |            |
|    approx_kl            | 6.2071e-05 |
|    clip_fraction        | 9.6e-05    |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.42      |
|    explained_variance   | 0.302      |
|    learning_rate        | 0.0001     |
|    loss                 | 916        |
|    n_updates            | 4810       |
|    policy_gradient_loss | -2.86e-05  |
|    std                  | 1          |
|    value_loss           | 1.78e+03   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 483          |
|    time_elapsed         | 380568       |
|    total_timesteps      | 6037500      |
| train/                  |              |
|    approx_kl            | 2.917706e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.345        |
|    learning_rate        | 0.0001       |
|    loss                 | 879          |
|    n_updates            | 4820         |
|    policy_gradient_loss | -6.75e-05    |
|    std                  | 0.998        |
|    value_loss           | 1.63e+03     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.46e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 484           |
|    time_elapsed         | 381419        |
|    total_timesteps      | 6050000       |
| train/                  |               |
|    approx_kl            | 0.00041386363 |
|    clip_fraction        | 0.00028       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.311         |
|    learning_rate        | 0.0001        |
|    loss                 | 924           |
|    n_updates            | 4830          |
|    policy_gradient_loss | -0.000128     |
|    std                  | 0.998         |
|    value_loss           | 1.82e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 485          |
|    time_elapsed         | 382264       |
|    total_timesteps      | 6062500      |
| train/                  |              |
|    approx_kl            | 3.141857e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.346        |
|    learning_rate        | 0.0001       |
|    loss                 | 852          |
|    n_updates            | 4840         |
|    policy_gradient_loss | -3.5e-05     |
|    std                  | 0.997        |
|    value_loss           | 1.73e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 486          |
|    time_elapsed         | 383111       |
|    total_timesteps      | 6075000      |
| train/                  |              |
|    approx_kl            | 8.052871e-05 |
|    clip_fraction        | 4.8e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.284        |
|    learning_rate        | 0.0001       |
|    loss                 | 857          |
|    n_updates            | 4850         |
|    policy_gradient_loss | -8.99e-05    |
|    std                  | 0.998        |
|    value_loss           | 1.8e+03      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 487          |
|    time_elapsed         | 383958       |
|    total_timesteps      | 6087500      |
| train/                  |              |
|    approx_kl            | 7.397418e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.368        |
|    learning_rate        | 0.0001       |
|    loss                 | 873          |
|    n_updates            | 4860         |
|    policy_gradient_loss | -6.42e-06    |
|    std                  | 0.999        |
|    value_loss           | 1.67e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 488          |
|    time_elapsed         | 384805       |
|    total_timesteps      | 6100000      |
| train/                  |              |
|    approx_kl            | 0.0002262883 |
|    clip_fraction        | 0.00012      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.342        |
|    learning_rate        | 0.0001       |
|    loss                 | 834          |
|    n_updates            | 4870         |
|    policy_gradient_loss | -0.000141    |
|    std                  | 0.999        |
|    value_loss           | 1.79e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 489          |
|    time_elapsed         | 385654       |
|    total_timesteps      | 6112500      |
| train/                  |              |
|    approx_kl            | 8.694854e-05 |
|    clip_fraction        | 8e-05        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.332        |
|    learning_rate        | 0.0001       |
|    loss                 | 933          |
|    n_updates            | 4880         |
|    policy_gradient_loss | -9.82e-05    |
|    std                  | 0.995        |
|    value_loss           | 1.74e+03     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.5e+03      |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 490           |
|    time_elapsed         | 386502        |
|    total_timesteps      | 6125000       |
| train/                  |               |
|    approx_kl            | 7.7902245e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.41         |
|    explained_variance   | 0.356         |
|    learning_rate        | 0.0001        |
|    loss                 | 750           |
|    n_updates            | 4890          |
|    policy_gradient_loss | -6.39e-05     |
|    std                  | 0.991         |
|    value_loss           | 1.78e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 491          |
|    time_elapsed         | 387352       |
|    total_timesteps      | 6137500      |
| train/                  |              |
|    approx_kl            | 7.951028e-05 |
|    clip_fraction        | 2.4e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.288        |
|    learning_rate        | 0.0001       |
|    loss                 | 671          |
|    n_updates            | 4900         |
|    policy_gradient_loss | -6.36e-05    |
|    std                  | 0.993        |
|    value_loss           | 1.7e+03      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 492           |
|    time_elapsed         | 388205        |
|    total_timesteps      | 6150000       |
| train/                  |               |
|    approx_kl            | 0.00023309344 |
|    clip_fraction        | 0.000192      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.41         |
|    explained_variance   | 0.313         |
|    learning_rate        | 0.0001        |
|    loss                 | 747           |
|    n_updates            | 4910          |
|    policy_gradient_loss | -0.000108     |
|    std                  | 0.991         |
|    value_loss           | 1.64e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 493          |
|    time_elapsed         | 389055       |
|    total_timesteps      | 6162500      |
| train/                  |              |
|    approx_kl            | 0.0003152765 |
|    clip_fraction        | 0.000208     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.332        |
|    learning_rate        | 0.0001       |
|    loss                 | 622          |
|    n_updates            | 4920         |
|    policy_gradient_loss | -7.45e-05    |
|    std                  | 0.991        |
|    value_loss           | 1.64e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.5e+03     |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 494          |
|    time_elapsed         | 389904       |
|    total_timesteps      | 6175000      |
| train/                  |              |
|    approx_kl            | 7.576102e-05 |
|    clip_fraction        | 4e-05        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.388        |
|    learning_rate        | 0.0001       |
|    loss                 | 979          |
|    n_updates            | 4930         |
|    policy_gradient_loss | -6.02e-05    |
|    std                  | 0.991        |
|    value_loss           | 1.95e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.51e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 495          |
|    time_elapsed         | 390752       |
|    total_timesteps      | 6187500      |
| train/                  |              |
|    approx_kl            | 0.0003049331 |
|    clip_fraction        | 0.000448     |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.377        |
|    learning_rate        | 0.0001       |
|    loss                 | 956          |
|    n_updates            | 4940         |
|    policy_gradient_loss | -0.000227    |
|    std                  | 0.993        |
|    value_loss           | 1.8e+03      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.5e+03     |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 496          |
|    time_elapsed         | 391607       |
|    total_timesteps      | 6200000      |
| train/                  |              |
|    approx_kl            | 0.0008534492 |
|    clip_fraction        | 0.00104      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.338        |
|    learning_rate        | 0.0001       |
|    loss                 | 922          |
|    n_updates            | 4950         |
|    policy_gradient_loss | -0.00045     |
|    std                  | 0.996        |
|    value_loss           | 1.8e+03      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.49e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 497           |
|    time_elapsed         | 392455        |
|    total_timesteps      | 6212500       |
| train/                  |               |
|    approx_kl            | 0.00015424317 |
|    clip_fraction        | 0.000584      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.341         |
|    learning_rate        | 0.0001        |
|    loss                 | 871           |
|    n_updates            | 4960          |
|    policy_gradient_loss | -0.00027      |
|    std                  | 0.996         |
|    value_loss           | 1.69e+03      |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 499           |
|    ep_rew_mean          | -1.48e+03     |
| time/                   |               |
|    fps                  | 15            |
|    iterations           | 498           |
|    time_elapsed         | 393301        |
|    total_timesteps      | 6225000       |
| train/                  |               |
|    approx_kl            | 0.00026783958 |
|    clip_fraction        | 0.000112      |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.42         |
|    explained_variance   | 0.328         |
|    learning_rate        | 0.0001        |
|    loss                 | 848           |
|    n_updates            | 4970          |
|    policy_gradient_loss | -0.000128     |
|    std                  | 0.996         |
|    value_loss           | 1.72e+03      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.48e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 499          |
|    time_elapsed         | 394147       |
|    total_timesteps      | 6237500      |
| train/                  |              |
|    approx_kl            | 8.898719e-05 |
|    clip_fraction        | 3.2e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.377        |
|    learning_rate        | 0.0001       |
|    loss                 | 1.03e+03     |
|    n_updates            | 4980         |
|    policy_gradient_loss | -7.31e-05    |
|    std                  | 0.995        |
|    value_loss           | 1.85e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 500          |
|    time_elapsed         | 394997       |
|    total_timesteps      | 6250000      |
| train/                  |              |
|    approx_kl            | 0.0002147506 |
|    clip_fraction        | 9.6e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.294        |
|    learning_rate        | 0.0001       |
|    loss                 | 799          |
|    n_updates            | 4990         |
|    policy_gradient_loss | -9.79e-05    |
|    std                  | 0.998        |
|    value_loss           | 1.83e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.49e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 501          |
|    time_elapsed         | 395847       |
|    total_timesteps      | 6262500      |
| train/                  |              |
|    approx_kl            | 0.0001398253 |
|    clip_fraction        | 8e-05        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.348        |
|    learning_rate        | 0.0001       |
|    loss                 | 796          |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.00014     |
|    std                  | 0.996        |
|    value_loss           | 1.7e+03      |
------------------------------------------
--------------------------------------------
| rollout/                |                |
|    ep_len_mean          | 499            |
|    ep_rew_mean          | -1.47e+03      |
| time/                   |                |
|    fps                  | 15             |
|    iterations           | 502            |
|    time_elapsed         | 396704         |
|    total_timesteps      | 6275000        |
| train/                  |                |
|    approx_kl            | 0.000109753084 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -1.41          |
|    explained_variance   | 0.319          |
|    learning_rate        | 0.0001         |
|    loss                 | 823            |
|    n_updates            | 5010           |
|    policy_gradient_loss | -5.37e-05      |
|    std                  | 0.996          |
|    value_loss           | 1.72e+03       |
--------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 499         |
|    ep_rew_mean          | -1.48e+03   |
| time/                   |             |
|    fps                  | 15          |
|    iterations           | 503         |
|    time_elapsed         | 397561      |
|    total_timesteps      | 6287500     |
| train/                  |             |
|    approx_kl            | 8.87149e-05 |
|    clip_fraction        | 0           |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.294       |
|    learning_rate        | 0.0001      |
|    loss                 | 887         |
|    n_updates            | 5020        |
|    policy_gradient_loss | -0.000133   |
|    std                  | 0.994       |
|    value_loss           | 1.76e+03    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 504          |
|    time_elapsed         | 398415       |
|    total_timesteps      | 6300000      |
| train/                  |              |
|    approx_kl            | 0.0002039939 |
|    clip_fraction        | 0.00016      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.334        |
|    learning_rate        | 0.0001       |
|    loss                 | 862          |
|    n_updates            | 5030         |
|    policy_gradient_loss | -0.000183    |
|    std                  | 0.996        |
|    value_loss           | 1.71e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 505          |
|    time_elapsed         | 399265       |
|    total_timesteps      | 6312500      |
| train/                  |              |
|    approx_kl            | 7.123262e-05 |
|    clip_fraction        | 3.2e-05      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.297        |
|    learning_rate        | 0.0001       |
|    loss                 | 792          |
|    n_updates            | 5040         |
|    policy_gradient_loss | -5.07e-05    |
|    std                  | 0.996        |
|    value_loss           | 1.66e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.46e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 506          |
|    time_elapsed         | 400115       |
|    total_timesteps      | 6325000      |
| train/                  |              |
|    approx_kl            | 3.984089e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.335        |
|    learning_rate        | 0.0001       |
|    loss                 | 832          |
|    n_updates            | 5050         |
|    policy_gradient_loss | -1.16e-05    |
|    std                  | 0.997        |
|    value_loss           | 1.68e+03     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 499          |
|    ep_rew_mean          | -1.47e+03    |
| time/                   |              |
|    fps                  | 15           |
|    iterations           | 507          |
